architecture,query,kind,retrieval_k,context_k,n_relevant,top1_id,top_score,context_recall,context_primary_hit,recall@1,precision@1,ndcg@1,hit@1,primary_hit@1,recall@3,precision@3,ndcg@3,hit@3,primary_hit@3,recall@5,precision@5,ndcg@5,hit@5,primary_hit@5,recall@10,precision@10,ndcg@10,hit@10,primary_hit@10,mrr@10
D. Dense + lexical second-stage rerank (baseline),Which beta blocker situations still justify their use in hypertension?,distractor,20,5,1,HT14,6.383133456686003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.2,0.5,1.0,1.0,1.0,0.1,0.5,1.0,1.0,0.3333333333333333
D. Dense + lexical second-stage rerank (baseline),What lifestyle changes lower blood pressure?,multi_doc,20,5,7,HT07,8.181485123788283,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.3333333333333333,0.23463936301137825,1.0,1.0,0.14285714285714285,0.2,0.20803518926146267,1.0,1.0,0.2857142857142857,0.2,0.23496712443777498,1.0,1.0,0.3333333333333333
D. Dense + lexical second-stage rerank (baseline),Why does uncontrolled high blood pressure matter if I feel fine?,multi_doc,20,5,4,HT07,8.670431691719255,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.45819933371607996,1.0,1.0,0.25,0.2,0.41493919716010286,1.0,1.0,0.25,0.1,0.41493919716010286,1.0,1.0,0.5
D. Dense + lexical second-stage rerank (baseline),What is the full set of routine annual screenings for a patient with diabetes?,multi_doc,20,5,4,PG02,6.759562794787688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1,0.13235062810828055,1.0,1.0,0.1111111111111111
D. Dense + lexical second-stage rerank (baseline),How should a patient who screens positive for suicidal thoughts be handled?,multi_doc,20,5,2,MH04,7.399743510468331,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.8262346571285599,1.0,1.0,0.5,0.2,0.8262346571285599,1.0,1.0,0.5,0.1,0.8262346571285599,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),What should be done in the first hour for a patient with suspected sepsis?,multi_doc,20,5,2,ID10,18.06452363179556,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),Which vaccines are recommended during pregnancy?,multi_doc,20,5,3,VX05,11.441897166702985,0.6666666666666666,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.3333333333333333,0.24207625393180188,1.0,0.0,0.6666666666666666,0.4,0.5548459574357494,1.0,1.0,1.0,0.3,0.6312125130550961,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),What are the danger signs in pregnancy and what condition do they suggest?,multi_doc,20,5,2,PG07,10.602422773342496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D. Dense + lexical second-stage rerank (baseline),How is stroke risk reduced after someone has already had one?,multi_doc,20,5,4,CV08,6.637085219075827,0.5,0.0,0.25,1.0,0.3333333333333333,1.0,0.0,0.25,0.3333333333333333,0.24207625393180188,1.0,0.0,0.5,0.4,0.31363437796487775,1.0,0.0,1.0,0.4,0.6209723635070529,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),What monitoring is needed after starting an ACE inhibitor?,multi_doc,20,5,3,KD06,14.234583597158199,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.8472668887613066,1.0,1.0,0.6666666666666666,0.4,0.8472668887613066,1.0,1.0,0.6666666666666666,0.2,0.8472668887613066,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),How is asthma control assessed and tracked over time?,multi_doc,20,5,3,AS01,15.98531166191443,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5562983930884396,1.0,1.0,0.3333333333333333,0.2,0.5562983930884396,1.0,1.0,0.3333333333333333,0.1,0.5562983930884396,1.0,1.0,1.0
